node_index,gene_id,gene_symbol,graph_degree
12889,ENSG00000182601,HS3ST4,0
12890,ENSG00000182606,TRAK1,9
12891,ENSG00000182612,TSPAN10,0
12892,ENSG00000182613,OR2V2,0
12893,ENSG00000182621,PLCB1,1
12894,ENSG00000182628,SKA2,8
12895,ENSG00000182636,NDN,5
12896,ENSG00000182645,CCDC172,0
12897,ENSG00000182652,OR4Q3,0
12898,ENSG00000182667,NTM,0
12899,ENSG00000182670,TTC3,0
12900,ENSG00000182676,PPP1R27,0
12901,ENSG00000182685,BRICD5,0
12902,ENSG00000182687,GALR2,6
12903,ENSG00000182700,IGIP,0
12904,ENSG00000182704,TSKU,0
12905,ENSG00000182712,CMC4,0
12906,ENSG00000182718,ANXA2,25
12907,ENSG00000182732,RGS6,1
12908,ENSG00000182742,HOXB4,11
12909,ENSG00000182747,SLC35D3,0
12910,ENSG00000182749,PAQR7,0
12911,ENSG00000182752,PAPPA,4
12912,ENSG00000182759,MAFA,0
12913,ENSG00000182768,NGRN,4
12914,ENSG00000182771,GRID1,0
12915,ENSG00000182774,RPS17,155
12916,ENSG00000182791,CCDC87,0
12917,ENSG00000182795,C1orf116,0
12918,ENSG00000182809,CRIP2,0
12919,ENSG00000182810,DDX28,46
12920,ENSG00000182827,ACBD3,6
12921,ENSG00000182831,HAPSTR1,0
12922,ENSG00000182836,PLCXD3,0
12923,ENSG00000182853,VMO1,0
12924,ENSG00000182854,OR4F15,0
12925,ENSG00000182858,ALG12,0
12926,ENSG00000182866,LCK,0
12927,ENSG00000182870,GALNT9,0
12928,ENSG00000182871,COL18A1,6
12929,ENSG00000182872,RBM10,8
12930,ENSG00000182885,ADGRG3,2
12931,ENSG00000182896,TMEM95,0
12932,ENSG00000182901,RGS7,6
12933,ENSG00000182902,SLC25A18,0
12934,ENSG00000182916,TCEAL7,0
12935,ENSG00000182919,C11orf54,0
12936,ENSG00000182923,CEP63,0
12937,ENSG00000182934,SRPRA,31
12938,ENSG00000182938,OTOP3,0
12939,ENSG00000182944,EWSR1,9
12940,ENSG00000182950,CIMAP1C,0
12941,ENSG00000182957,SPATA13,1
12942,ENSG00000182963,GJC1,8
12943,ENSG00000182968,SOX1,1
12944,ENSG00000182973,CNOT10,13
12945,ENSG00000182979,MTA1,15
12946,ENSG00000182985,CADM1,9
12947,ENSG00000182993,C12orf60,0
12948,ENSG00000183010,PYCR1,5
12949,ENSG00000183011,NAA38,8
12950,ENSG00000183018,SPNS2,0
12951,ENSG00000183020,AP2A2,38
12952,ENSG00000183023,SLC8A1,2
12953,ENSG00000183032,SLC25A21,0
12954,ENSG00000183034,OTOP2,0
12955,ENSG00000183044,ABAT,0
12956,ENSG00000183048,SLC25A10,0
12957,ENSG00000183049,CAMK1D,2
12958,ENSG00000183060,LYSMD4,0
12959,ENSG00000183066,WBP2NL,3
12960,ENSG00000183072,NKX2-5,11
12961,ENSG00000183077,AFMID,2
12962,ENSG00000183087,GAS6,6
12963,ENSG00000183090,FREM3,0
12964,ENSG00000183091,NEB,0
12965,ENSG00000183092,BEGAIN,0
12966,ENSG00000183098,GPC6,0
12967,ENSG00000183111,ARHGEF37,0
12968,ENSG00000183114,FAM43B,0
12969,ENSG00000183117,CSMD1,0
12970,ENSG00000183128,CALHM3,1
12971,ENSG00000183134,PTGDR2,0
12972,ENSG00000183137,CEP57L1,0
12973,ENSG00000183145,RIPPLY3,0
12974,ENSG00000183150,GPR19,0
12975,ENSG00000183153,GJD3,8
12976,ENSG00000183155,RABIF,8
12977,ENSG00000183160,TMEM119,0
12978,ENSG00000183166,CALN1,0
12979,ENSG00000183172,SMDT1,6
12980,ENSG00000183185,GABRR3,0
12981,ENSG00000183186,C2CD4C,0
12982,ENSG00000183207,RUVBL2,89
12983,ENSG00000183208,GDPGP1,0
12984,ENSG00000183230,CTNNA3,13
12985,ENSG00000183251,OR51B4,0
12986,ENSG00000183255,PTTG1IP,0
12987,ENSG00000183258,DDX41,2
12988,ENSG00000183260,ABHD16B,0
12989,ENSG00000183273,CCDC60,0
12990,ENSG00000183283,DAZAP2,0
12991,ENSG00000183287,CCBE1,0
12992,ENSG00000183291,SELENOF,2
12993,ENSG00000183307,TMEM121B,0
12994,ENSG00000183309,ZNF623,0
12995,ENSG00000183313,OR52L1,0
12996,ENSG00000183317,EPHA10,7
12997,ENSG00000183323,CCDC125,0
12998,ENSG00000183324,REC114,4
12999,ENSG00000183337,BCOR,42
13000,ENSG00000183340,JRKL,0
13001,ENSG00000183346,CABCOCO1,0
13002,ENSG00000183354,BRD10,0
13003,ENSG00000183378,OVCH2,0
13004,ENSG00000183379,SYNDIG1L,0
13005,ENSG00000183386,FHL3,0
13006,ENSG00000183395,PMCH,1
13007,ENSG00000183396,TMEM89,0
13008,ENSG00000183397,TEKTIP1,0
13009,ENSG00000183401,CCDC159,0
13010,ENSG00000183421,RIPK4,1
13011,ENSG00000183423,LRIT3,0
13012,ENSG00000183431,SF3A3,81
13013,ENSG00000183439,TRIM61,0
13014,ENSG00000183454,GRIN2A,37
13015,ENSG00000183475,ASB7,0
13016,ENSG00000183476,SH2D7,0
13017,ENSG00000183479,TREX2,0
13018,ENSG00000183495,EP400,49
13019,ENSG00000183496,MEX3B,0
13020,ENSG00000183508,TENT5C,2
13021,ENSG00000183513,COA5,0
13022,ENSG00000183520,UTP11,69
13023,ENSG00000183527,PSMG1,24
13024,ENSG00000183530,PRR14L,0
13025,ENSG00000183549,ACSM5,0
13026,ENSG00000183560,IZUMO1R,0
13027,ENSG00000183569,SERHL2,0
13028,ENSG00000183570,PCBP3,0
13029,ENSG00000183576,SETD3,6
13030,ENSG00000183578,TNFAIP8L3,0
13031,ENSG00000183579,ZNRF3,6
13032,ENSG00000183580,FBXL7,3
13033,ENSG00000183597,TANGO2,0
13034,ENSG00000183605,SFXN4,0
13035,ENSG00000183607,GKN2,1
13036,ENSG00000183615,FAM167B,0
13037,ENSG00000183617,MRPL54,97
13038,ENSG00000183621,ZNF438,0
13039,ENSG00000183624,HMCES,0
13040,ENSG00000183625,CCR3,23
13041,ENSG00000183631,PRR32,0
13042,ENSG00000183640,KRTAP8-1,0
13043,ENSG00000183644,HOATZ,0
13044,ENSG00000183648,NDUFB1,60
13045,ENSG00000183654,MARCHF11,0
13046,ENSG00000183655,KLHL25,31
13047,ENSG00000183662,TAFA1,0
13048,ENSG00000183665,TRMT12,0
13049,ENSG00000183671,CMKLR2,0
13050,ENSG00000183688,RFLNB,0
13051,ENSG00000183690,EFHC2,31
13052,ENSG00000183691,NOG,4
13053,ENSG00000183696,UPP1,2
13054,ENSG00000183715,OPCML,0
13055,ENSG00000183722,LHFPL6,0
13056,ENSG00000183723,CMTM4,0
13057,ENSG00000183726,TMEM50A,0
13058,ENSG00000183733,FIGLA,0
13059,ENSG00000183734,ASCL2,0
13060,ENSG00000183735,TBK1,39
13061,ENSG00000183741,CBX6,29
13062,ENSG00000183742,MACC1,0
13063,ENSG00000183751,TBL3,66
13064,ENSG00000183760,ACP7,0
13065,ENSG00000183762,KREMEN1,5
13066,ENSG00000183763,TRAIP,1
13067,ENSG00000183765,CHEK2,10
13068,ENSG00000183770,FOXL2,1
13069,ENSG00000183773,AIFM3,0
13070,ENSG00000183775,KCTD16,1
13071,ENSG00000183778,B3GALT5,2
13072,ENSG00000183779,ZNF703,0
13073,ENSG00000183780,SLC35F3,0
13074,ENSG00000183783,KCTD8,0
13075,ENSG00000183785,TUBA8,11
13076,ENSG00000183798,EMILIN3,0
13077,ENSG00000183807,FAM162B,0
13078,ENSG00000183813,CCR4,3
13079,ENSG00000183814,LIN9,12
13080,ENSG00000183826,BTBD9,3
13081,ENSG00000183828,NUDT14,0
13082,ENSG00000183831,ANKRD45,0
13083,ENSG00000183833,CFAP91,0
13084,ENSG00000183837,PNMA3,0
13085,ENSG00000183840,GPR39,1
13086,ENSG00000183844,FAM3B,0
13087,ENSG00000183853,KIRREL1,6
13088,ENSG00000183856,IQGAP3,3
13089,ENSG00000183862,CNGA2,4
13090,ENSG00000183864,TOB2,1
13091,ENSG00000183873,SCN5A,24
13092,ENSG00000183876,ARSI,0
13093,ENSG00000183891,TTC32,0
13094,ENSG00000183908,LRRC55,0
13095,ENSG00000183914,DNAH2,11
13096,ENSG00000183918,SH2D1A,4
13097,ENSG00000183921,SDR42E2,0
13098,ENSG00000183943,PRKX,2
13099,ENSG00000183955,KMT5A,2
13100,ENSG00000183960,KCNH8,0
13101,ENSG00000183963,SMTN,0
13102,ENSG00000183971,NPW,1
13103,ENSG00000183977,PP2D1,0
13104,ENSG00000183978,COA3,2
13105,ENSG00000183979,NPB,1
13106,ENSG00000184005,ST6GALNAC3,0
13107,ENSG00000184007,PTP4A2,2
13108,ENSG00000184009,ACTG1,92
13109,ENSG00000184012,TMPRSS2,4
13110,ENSG00000184014,DENND5A,2
13111,ENSG00000184047,DIABLO,0
13112,ENSG00000184056,VPS33B,11
13113,ENSG00000184058,TBX1,0
13114,ENSG00000184060,ADAP2,0
13115,ENSG00000184076,UQCR10,66
13116,ENSG00000184083,FAM120C,0
13117,ENSG00000184108,TRIML1,0
13118,ENSG00000184113,CLDN5,14
13119,ENSG00000184117,NIPSNAP1,0
13120,ENSG00000184140,OR4F6,0
13121,ENSG00000184144,CNTN2,9
13122,ENSG00000184148,SPRR4,0
13123,ENSG00000184154,LRRC51,0
13124,ENSG00000184155,OR10J5,0
13125,ENSG00000184156,KCNQ3,9
13126,ENSG00000184160,ADRA2C,1
13127,ENSG00000184162,NR2C2AP,0
13128,ENSG00000184163,C1QTNF12,0
13129,ENSG00000184164,CRELD2,0
13130,ENSG00000184166,OR1D2,0
13131,ENSG00000184178,SCFD2,3
13132,ENSG00000184182,UBE2F,5
13133,ENSG00000184194,GPR173,0
13134,ENSG00000184205,TSPYL2,0
13135,ENSG00000184207,PGP,0
13136,ENSG00000184209,SNRNP35,22
13137,ENSG00000184210,DGAT2L6,0
13138,ENSG00000184216,IRAK1,32
13139,ENSG00000184220,CMSS1,0
13140,ENSG00000184221,OLIG1,2
13141,ENSG00000184226,PCDH9,0
13142,ENSG00000184232,OAF,0
13143,ENSG00000184254,ALDH1A3,2
13144,ENSG00000184260,H2AC20,34
13145,ENSG00000184261,KCNK12,1
13146,ENSG00000184270,H2AC21,12
13147,ENSG00000184271,POU6F1,0
13148,ENSG00000184277,TM2D3,0
13149,ENSG00000184281,TSSC4,2
13150,ENSG00000184292,TACSTD2,3
13151,ENSG00000184302,SIX6,0
13152,ENSG00000184304,PRKD1,6
13153,ENSG00000184305,CCSER1,0
13154,ENSG00000184307,ZDHHC23,0
13155,ENSG00000184313,MROH7,0
13156,ENSG00000184343,SRPK3,0
13157,ENSG00000184344,GDF3,1
13158,ENSG00000184347,SLIT3,5
13159,ENSG00000184349,EFNA5,15
13160,ENSG00000184350,MRGPRE,0
13161,ENSG00000184357,H1-5,4
13162,ENSG00000184363,PKP3,7
13163,ENSG00000184368,MAP7D2,0
13164,ENSG00000184371,CSF1,4
13165,ENSG00000184374,COLEC10,5
13166,ENSG00000184378,ACTRT3,0
13167,ENSG00000184381,PLA2G6,0
13168,ENSG00000184384,MAML2,11
13169,ENSG00000184389,A3GALT2,0
13170,ENSG00000184394,OR4N5,0
13171,ENSG00000184402,SS18L1,8
13172,ENSG00000184408,KCND2,10
13173,ENSG00000184428,TOP1MT,1
13174,ENSG00000184432,COPB2,15
13175,ENSG00000184434,LRRC19,0
13176,ENSG00000184436,THAP7,0
13177,ENSG00000184445,KNTC1,2
13178,ENSG00000184451,CCR10,8
13179,ENSG00000184454,NCMAP,0
13180,ENSG00000184459,BPIFC,0
13181,ENSG00000184465,WDR27,0
13182,ENSG00000184470,TXNRD2,2
13183,ENSG00000184481,FOXO4,11
13184,ENSG00000184486,POU3F2,2
13185,ENSG00000184489,PTP4A3,1
13186,ENSG00000184497,TMEM255B,0
13187,ENSG00000184500,PROS1,4
13188,ENSG00000184502,GAST,8
13189,ENSG00000184507,NUTM1,1
13190,ENSG00000184508,HDDC3,2
13191,ENSG00000184517,ZFP1,0
13192,ENSG00000184524,CEND1,0
13193,ENSG00000184530,C6orf58,0
13194,ENSG00000184544,DHRS7C,0
13195,ENSG00000184545,DUSP8,0
13196,ENSG00000184557,SOCS3,15
13197,ENSG00000184560,SPEM2,0
13198,ENSG00000184564,SLITRK6,0
13199,ENSG00000184574,LPAR5,8
13200,ENSG00000184575,XPOT,2
13201,ENSG00000184584,STING1,4
13202,ENSG00000184588,PDE4B,2
13203,ENSG00000184599,TAFA3,0
13204,ENSG00000184602,SNN,0
13205,ENSG00000184611,KCNH7,0
13206,ENSG00000184613,NELL2,1
13207,ENSG00000184634,MED12,41
13208,ENSG00000184640,SEPTIN9,13
13209,ENSG00000184647,PRSS55,0
13210,ENSG00000184661,CDCA2,1
13211,ENSG00000184672,RALYL,1
13212,ENSG00000184675,AMER1,7
13213,ENSG00000184677,ZBTB40,0
13214,ENSG00000184697,CLDN6,4
13215,ENSG00000184698,OR51M1,0
13216,ENSG00000184702,SEPTIN5,10
13217,ENSG00000184708,EIF4ENIF1,6
13218,ENSG00000184709,LRRC26,0
13219,ENSG00000184716,SERINC4,0
13220,ENSG00000184719,RNLS,0
13221,ENSG00000184743,ATL3,3
13222,ENSG00000184752,NDUFA12,63
13223,ENSG00000184787,UBE2G2,6
13224,ENSG00000184792,OSBP2,0
13225,ENSG00000184811,TRARG1,0
13226,ENSG00000184828,ZBTB7C,0
13227,ENSG00000184831,APOO,19
13228,ENSG00000184838,PRR16,0
13229,ENSG00000184840,TMED9,5
13230,ENSG00000184845,DRD1,6
13231,ENSG00000184857,TMEM186,3
13232,ENSG00000184860,SDR42E1,1
13233,ENSG00000184863,RBM33,0
13234,ENSG00000184867,ARMCX2,0
13235,ENSG00000184887,BTBD6,0
13236,ENSG00000184897,H1-10,1
13237,ENSG00000184898,RBM43,0
13238,ENSG00000184903,IMMP2L,0
13239,ENSG00000184916,JAG2,7
13240,ENSG00000184922,FMNL1,4
13241,ENSG00000184924,PTRHD1,0
13242,ENSG00000184925,LCN12,0
13243,ENSG00000184933,OR6A2,0
13244,ENSG00000184937,WT1,4
13245,ENSG00000184939,ZFP90,1
13246,ENSG00000184967,NOC4L,70
13247,ENSG00000184979,USP18,4
13248,ENSG00000184983,NDUFA6,64
13249,ENSG00000184984,CHRM5,3
13250,ENSG00000184985,SORCS2,2
13251,ENSG00000184986,TMEM121,0
13252,ENSG00000184988,TMEM106A,0
13253,ENSG00000184990,SIVA1,2
13254,ENSG00000184992,BRI3BP,0
13255,ENSG00000184995,IFNE,0
13256,ENSG00000185000,DGAT1,2
13257,ENSG00000185002,RFX6,0
13258,ENSG00000185008,ROBO2,4
13259,ENSG00000185009,AP3M1,6
13260,ENSG00000185010,F8,4
13261,ENSG00000185013,NT5C1B,10
13262,ENSG00000185015,CA13,0
13263,ENSG00000185019,UBOX5,1
13264,ENSG00000185022,MAFF,4
13265,ENSG00000185024,BRF1,12
13266,ENSG00000185028,LRRC14B,0
13267,ENSG00000185033,SEMA4B,1
13268,ENSG00000185038,MROH2A,0
13269,ENSG00000185043,CIB1,7
13270,ENSG00000185046,ANKS1B,0
13271,ENSG00000185049,NELFA,58
13272,ENSG00000185052,SLC24A3,0
13273,ENSG00000185053,SGCZ,3
13274,ENSG00000185069,KRT76,0
13275,ENSG00000185070,FLRT2,1
13276,ENSG00000185085,INTS5,40
13277,ENSG00000185088,RPS27L,36
13278,ENSG00000185090,MANEAL,0
13279,ENSG00000185100,ADSS1,1
13280,ENSG00000185101,ANO9,0
13281,ENSG00000185104,FAF1,21
13282,ENSG00000185105,MYADML2,0
13283,ENSG00000185112,FAM43A,0
13284,ENSG00000185122,HSF1,33
13285,ENSG00000185127,C6orf120,0
13286,ENSG00000185129,PURA,4
13287,ENSG00000185133,INPP5J,3
13288,ENSG00000185149,NPY2R,5
13289,ENSG00000185155,MIXL1,0
13290,ENSG00000185156,MFSD6L,0
13291,ENSG00000185163,DDX51,0
13292,ENSG00000185187,SIGIRR,3
13293,ENSG00000185189,NRBP2,0
13294,ENSG00000185198,PRSS57,1
13295,ENSG00000185215,TNFAIP2,9
13296,ENSG00000185219,ZNF445,1
13297,ENSG00000185222,TCEAL9,0
13298,ENSG00000185231,MC2R,3
13299,ENSG00000185236,RAB11B,10
13300,ENSG00000185238,PRMT3,4
13301,ENSG00000185245,GP1BA,15
13302,ENSG00000185246,PRPF39,10
13303,ENSG00000185250,PPIL6,0
13304,ENSG00000185261,KIAA0825,0
13305,ENSG00000185262,UBALD2,0
13306,ENSG00000185264,CIMIP4,0
13307,ENSG00000185267,CDNF,0
13308,ENSG00000185269,NOTUM,0
13309,ENSG00000185271,KLHL33,0
13310,ENSG00000185272,RBM11,1
13311,ENSG00000185274,GALNT17,0
13312,ENSG00000185278,ZBTB37,0
13313,ENSG00000185290,NUPR2,2
13314,ENSG00000185294,SPPL2C,0
13315,ENSG00000185298,CCDC137,0
13316,ENSG00000185305,ARL15,0
13317,ENSG00000185306,C12orf56,0
13318,ENSG00000185313,SCN10A,11
13319,ENSG00000185324,CDK10,1
13320,ENSG00000185338,SOCS1,14
13321,ENSG00000185339,TCN2,2
13322,ENSG00000185340,GAS2L1,0
13323,ENSG00000185344,ATP6V0A2,29
13324,ENSG00000185345,PRKN,28
13325,ENSG00000185347,TEDC1,0
13326,ENSG00000185352,HS6ST3,0
13327,ENSG00000185359,HGS,33
13328,ENSG00000185361,TNFAIP8L1,0
13329,ENSG00000185372,OR2V1,0
13330,ENSG00000185379,RAD51D,5
13331,ENSG00000185386,MAPK11,5
13332,ENSG00000185414,MRPL30,98
13333,ENSG00000185418,TARS3,2
13334,ENSG00000185420,SMYD3,4
13335,ENSG00000185436,IFNLR1,4
13336,ENSG00000185442,FAM174B,0
13337,ENSG00000185453,ZSWIM9,0
13338,ENSG00000185467,KPNA7,1
13339,ENSG00000185475,TMEM179B,0
13340,ENSG00000185477,GPRIN3,0
13341,ENSG00000185480,PARPBP,1
13342,ENSG00000185482,STAC3,25
13343,ENSG00000185483,ROR1,2
13344,ENSG00000185504,FAAP100,17
13345,ENSG00000185507,IRF7,15
13346,ENSG00000185513,L3MBTL1,3
13347,ENSG00000185518,SV2B,2
13348,ENSG00000185519,FAM131C,0
13349,ENSG00000185523,SPATA45,0
13350,ENSG00000185527,PDE6G,5
13351,ENSG00000185532,PRKG1,1
13352,ENSG00000185551,NR2F2,0
13353,ENSG00000185559,DLK1,2
13354,ENSG00000185561,TLCD2,0
13355,ENSG00000185565,LSAMP,0
13356,ENSG00000185585,OLFML2A,0
13357,ENSG00000185591,SP1,30
13358,ENSG00000185608,MRPL40,94
13359,ENSG00000185610,DBX2,0
13360,ENSG00000185614,INKA1,0
13361,ENSG00000185615,PDIA2,0
13362,ENSG00000185619,PCGF3,30
13363,ENSG00000185621,LMLN,2
13364,ENSG00000185624,P4HB,10
13365,ENSG00000185627,PSMD13,42
13366,ENSG00000185630,PBX1,13
13367,ENSG00000185633,NDUFA4L2,1
13368,ENSG00000185634,SHC4,2
13369,ENSG00000185640,KRT79,0
13370,ENSG00000185650,ZFP36L1,5
13371,ENSG00000185651,UBE2L3,13
13372,ENSG00000185652,NTF3,5
13373,ENSG00000185664,PMEL,1
13374,ENSG00000185666,SYN3,1
13375,ENSG00000185668,POU3F1,2
13376,ENSG00000185669,SNAI3,0
13377,ENSG00000185670,ZBTB3,0
13378,ENSG00000185674,LYG2,0
13379,ENSG00000185681,MORN5,0
13380,ENSG00000185697,MYBL1,1
13381,ENSG00000185716,MOSMO,0
13382,ENSG00000185721,DRG1,2
13383,ENSG00000185722,ANKFY1,2
13384,ENSG00000185728,YTHDF3,4
13385,ENSG00000185736,ADARB2,0
13386,ENSG00000185737,NRG3,5
13387,ENSG00000185742,C11orf87,0
13388,ENSG00000185753,CXorf38,0
13389,ENSG00000185760,KCNQ5,22
13390,ENSG00000185761,ADAMTSL5,1
13391,ENSG00000185774,KCNIP4,2
13392,ENSG00000185798,WDR53,0
13393,ENSG00000185800,DMWD,2
13394,ENSG00000185808,PIGP,5
13395,ENSG00000185811,IKZF1,13
13396,ENSG00000185813,PCYT2,0
13397,ENSG00000185818,NAT8L,1
13398,ENSG00000185825,BCAP31,9
13399,ENSG00000185838,GNB1L,0
13400,ENSG00000185842,DNAH14,0
13401,ENSG00000185860,CCDC190,0
13402,ENSG00000185862,EVI2B,0
13403,ENSG00000185863,TMEM210,0
13404,ENSG00000185875,THNSL1,0
13405,ENSG00000185880,TRIM69,0
13406,ENSG00000185883,ATP6V0C,38
13407,ENSG00000185888,PRSS38,0
13408,ENSG00000185896,LAMP1,18
13409,ENSG00000185899,TAS2R60,0
13410,ENSG00000185900,POMK,0
13411,ENSG00000185905,C16orf54,0
13412,ENSG00000185909,KLHDC8B,0
13413,ENSG00000185915,KLHL34,0
13414,ENSG00000185917,SETD4,0
13415,ENSG00000185920,PTCH1,13
13416,ENSG00000185924,RTN4RL1,1
13417,ENSG00000185933,CALHM1,1
13418,ENSG00000185942,NKAIN3,0
13419,ENSG00000185946,RNPC3,21
13420,ENSG00000185950,IRS2,17
13421,ENSG00000185963,BICD2,8
13422,ENSG00000185972,CCIN,0
13423,ENSG00000185974,GRK1,5
13424,ENSG00000185985,SLITRK2,1
13425,ENSG00000185989,RASA3,0
13426,ENSG00000186001,LRCH3,2
13427,ENSG00000186007,LEMD1,0
13428,ENSG00000186009,ATP4B,2
13429,ENSG00000186010,NDUFA13,72
13430,ENSG00000186017,ZNF566,0
13431,ENSG00000186047,DLEU7,0
13432,ENSG00000186049,KRT73,0
13433,ENSG00000186051,TAL2,0
13434,ENSG00000186063,AIDA,0
13435,ENSG00000186073,CDIN1,0
13436,ENSG00000186075,ZPBP2,0
13437,ENSG00000186088,GSAP,0
13438,ENSG00000186094,AGBL4,0
13439,ENSG00000186104,CYP2R1,0
13440,ENSG00000186106,ANKRD46,0
13441,ENSG00000186111,PIP5K1C,11
13442,ENSG00000186118,TEX38,0
13443,ENSG00000186130,ZBTB6,0
13444,ENSG00000186141,POLR3C,17
13445,ENSG00000186143,PRR30,0
13446,ENSG00000186150,UBL4B,0
13447,ENSG00000186153,WWOX,4
13448,ENSG00000186166,CENATAC,0
13449,ENSG00000186174,BCL9L,11
13450,ENSG00000186184,POLR1D,23
13451,ENSG00000186185,KIF18B,1
13452,ENSG00000186187,ZNRF1,1
13453,ENSG00000186188,FFAR4,1
13454,ENSG00000186190,BPIFB3,0
13455,ENSG00000186191,BPIFB4,0
13456,ENSG00000186193,SAPCD2,0
13457,ENSG00000186197,EDARADD,2
13458,ENSG00000186198,SLC51B,1
13459,ENSG00000186205,MTARC1,2
13460,ENSG00000186212,SOWAHB,0
13461,ENSG00000186222,BLOC1S4,14
13462,ENSG00000186231,KLHL32,0
13463,ENSG00000186260,MRTFB,2
13464,ENSG00000186265,BTLA,2
13465,ENSG00000186280,KDM4D,0
13466,ENSG00000186281,GPAT2,3
13467,ENSG00000186283,TOR3A,0
13468,ENSG00000186297,GABRA5,7
13469,ENSG00000186298,PPP1CC,35
13470,ENSG00000186310,NAP1L3,0
13471,ENSG00000186314,PRELID2,0
13472,ENSG00000186318,BACE1,8
13473,ENSG00000186326,RGS9BP,2
13474,ENSG00000186329,TMEM212,0
13475,ENSG00000186334,SLC36A3,0
13476,ENSG00000186335,SLC36A2,2
13477,ENSG00000186340,THBS2,5
13478,ENSG00000186350,RXRA,33
13479,ENSG00000186352,ANKRD37,0
13480,ENSG00000186364,NUDT17,0
13481,ENSG00000186367,MINAR2,0
13482,ENSG00000186377,CYP4X1,0
13483,ENSG00000186393,KRT26,0
13484,ENSG00000186395,KRT10,4
13485,ENSG00000186407,CD300E,1
13486,ENSG00000186416,NKRF,4
13487,ENSG00000186417,GLDN,2
13488,ENSG00000186432,KPNA4,11
13489,ENSG00000186439,TRDN,16
13490,ENSG00000186440,OR6P1,0
13491,ENSG00000186452,TMPRSS12,0
13492,ENSG00000186462,NAP1L2,0
13493,ENSG00000186468,RPS23,162
13494,ENSG00000186469,GNG2,135
13495,ENSG00000186472,PCLO,2
13496,ENSG00000186474,KLK12,1
13497,ENSG00000186479,RGS7BP,2
13498,ENSG00000186480,INSIG1,6
13499,ENSG00000186487,MYT1L,0
13500,ENSG00000186501,TMEM222,0
13501,ENSG00000186509,OR9Q1,0
13502,ENSG00000186513,OR9Q2,0
13503,ENSG00000186517,ARHGAP30,1
13504,ENSG00000186522,SEPTIN10,10
13505,ENSG00000186532,SMYD4,0
13506,ENSG00000186564,FOXD2,0
13507,ENSG00000186566,GPATCH8,0
13508,ENSG00000186567,CEACAM19,0
13509,ENSG00000186575,NF2,19
13510,ENSG00000186577,SMIM29,0
13511,ENSG00000186583,SPATC1,0
13512,ENSG00000186591,UBE2H,0
13513,ENSG00000186603,HPDL,0
13514,ENSG00000186625,KATNA1,2
13515,ENSG00000186628,FSD2,0
13516,ENSG00000186635,ARAP1,2
13517,ENSG00000186638,KIF24,2
13518,ENSG00000186642,PDE2A,2
13519,ENSG00000186648,CARMIL3,0
13520,ENSG00000186652,PRG2,1
13521,ENSG00000186654,PRR5,9
13522,ENSG00000186660,ZFP91,1
13523,ENSG00000186665,C17orf58,0
13524,ENSG00000186666,BCDIN3D,0
13525,ENSG00000186675,MAGEE2,0
13526,ENSG00000186687,LYRM7,0
13527,ENSG00000186710,CFAP73,0
13528,ENSG00000186714,CCDC73,0
13529,ENSG00000186716,BCR,3
13530,ENSG00000186732,MPPED1,0
13531,ENSG00000186765,FSCN2,14
13532,ENSG00000186766,FOXI2,0
13533,ENSG00000186767,SPIN4,0
13534,ENSG00000186790,FOXE3,0
13535,ENSG00000186792,HYAL3,0
13536,ENSG00000186795,KCNK18,0
13537,ENSG00000186806,VSIG10L,0
13538,ENSG00000186810,CXCR3,18
13539,ENSG00000186812,ZNF397,0
13540,ENSG00000186815,TPCN1,1
13541,ENSG00000186827,TNFRSF4,4
13542,ENSG00000186832,KRT16,1
13543,ENSG00000186834,HEXIM1,8
13544,ENSG00000186847,KRT14,0
13545,ENSG00000186862,PDZD7,5
13546,ENSG00000186866,POFUT2,1
13547,ENSG00000186868,MAPT,18
13548,ENSG00000186871,ERCC6L,5
13549,ENSG00000186881,OR13F1,0
13550,ENSG00000186889,TMEM17,12
13551,ENSG00000186895,FGF3,12
13552,ENSG00000186897,C1QL4,0
13553,ENSG00000186907,RTN4RL2,1
13554,ENSG00000186908,ZDHHC17,1
13555,ENSG00000186910,SERPINA11,0
13556,ENSG00000186912,P2RY4,0
13557,ENSG00000186918,ZNF395,0
13558,ENSG00000186943,OR13C8,0
13559,ENSG00000186951,PPARA,17
13560,ENSG00000186952,TMEM232,0
13561,ENSG00000186971,KRTAP13-4,0
13562,ENSG00000186973,CFAP144,31
13563,ENSG00000186976,EFCAB6,1
13564,ENSG00000186994,KANK3,0
13565,ENSG00000186998,EMID1,0
13566,ENSG00000187003,ACTL7A,1
13567,ENSG00000187021,PNLIPRP1,6
13568,ENSG00000187024,PTRH1,0
13569,ENSG00000187033,SAMD7,0
13570,ENSG00000187037,GPR141,0
13571,ENSG00000187045,TMPRSS6,2
13572,ENSG00000187049,TMEM216,13
13573,ENSG00000187051,RPS19BP1,55
13574,ENSG00000187054,TMPRSS11A,0
13575,ENSG00000187066,TMEM262,25
13576,ENSG00000187068,C3orf70,0
13577,ENSG00000187079,TEAD1,9
13578,ENSG00000187091,PLCD1,4
13579,ENSG00000187097,ENTPD5,2
13580,ENSG00000187098,MITF,8
13581,ENSG00000187105,HEATR4,0
13582,ENSG00000187109,NAP1L1,2
13583,ENSG00000187118,CMC1,0
13584,ENSG00000187122,SLIT1,5
13585,ENSG00000187123,LYPD6,0
13586,ENSG00000187135,VSTM2B,0
